snlid,date,bankname,country,sifi,share
4182766,05-08-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,12-08-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,19-08-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,26-08-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,02-09-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,09-09-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,16-09-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,23-09-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,30-09-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6450043
4182766,07-10-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,14-10-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,21-10-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,28-10-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,04-11-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,11-11-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,18-11-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,25-11-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,02-12-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,09-12-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,16-12-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,23-12-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,30-12-2011,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.4782186
4182766,06-01-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,13-01-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,20-01-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,27-01-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,03-02-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,10-02-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,17-02-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,24-02-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,02-03-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,09-03-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,16-03-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,23-03-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,30-03-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.558826
4182766,06-04-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,13-04-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,20-04-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,27-04-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,04-05-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,11-05-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,18-05-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,25-05-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,01-06-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,08-06-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,15-06-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,22-06-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,29-06-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7473216
4182766,06-07-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,13-07-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,20-07-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,27-07-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,03-08-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,10-08-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,17-08-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,24-08-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,31-08-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,07-09-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,14-09-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,21-09-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,28-09-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6783311
4182766,05-10-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8245256
4182766,12-10-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8245256
4182766,19-10-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8245256
4182766,26-10-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8245256
4182766,02-11-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7894394
4182766,09-11-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7894394
4182766,16-11-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7894394
4182766,23-11-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,30-11-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,07-12-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,14-12-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,21-12-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,28-12-2012,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8111906
4182766,04-01-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,11-01-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,18-01-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,25-01-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,01-02-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,08-02-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,15-02-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,22-02-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8282712
4182766,01-03-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9338486
4182766,08-03-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9338486
4182766,15-03-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9338486
4182766,22-03-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9338486
4182766,29-03-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9338486
4182766,05-04-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,12-04-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,19-04-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,26-04-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,03-05-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,10-05-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,17-05-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,24-05-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,31-05-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,07-06-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,14-06-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,21-06-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,28-06-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9684277
4182766,05-07-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,12-07-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,19-07-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,26-07-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,02-08-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,09-08-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,16-08-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,23-08-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,30-08-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,06-09-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,13-09-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,20-09-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,27-09-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9922209
4182766,04-10-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,11-10-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,18-10-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,25-10-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,01-11-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,08-11-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,15-11-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,22-11-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,29-11-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,06-12-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,13-12-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,20-12-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,27-12-2013,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.1060734
4182766,03-01-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,10-01-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,17-01-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,24-01-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,31-01-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,07-02-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,14-02-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.2265081
4182766,21-02-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,28-02-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,07-03-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,14-03-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,21-03-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,28-03-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9932778
4182766,04-04-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,11-04-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,18-04-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,25-04-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,02-05-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,09-05-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,2.9656861
4182766,16-05-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,23-05-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,30-05-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,06-06-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,13-06-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,20-06-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,27-06-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.3167355
4182766,04-07-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,11-07-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,18-07-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,25-07-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,01-08-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,08-08-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,15-08-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,22-08-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,29-08-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,05-09-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,12-09-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,19-09-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,26-09-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.5636983
4182766,03-10-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,10-10-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,17-10-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,24-10-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,31-10-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,07-11-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,14-11-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,21-11-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,28-11-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,05-12-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,12-12-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,19-12-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,26-12-2014,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6648347
4182766,02-01-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,09-01-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,16-01-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,23-01-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,30-01-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,06-02-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,13-02-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,20-02-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,27-02-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,06-03-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,13-03-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,20-03-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,27-03-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.7242692
4182766,03-04-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,10-04-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,17-04-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,24-04-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,01-05-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,08-05-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,15-05-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,22-05-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,29-05-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,05-06-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,12-06-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,19-06-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,26-06-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6507194
4182766,03-07-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9266896
4182766,10-07-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9088652
4182766,17-07-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9088652
4182766,24-07-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,31-07-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,07-08-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,14-08-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,21-08-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,28-08-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,04-09-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,11-09-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,18-09-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,25-09-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.8940113
4182766,02-10-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,09-10-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,16-10-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,23-10-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,30-10-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,06-11-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,13-11-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,20-11-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,27-11-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,04-12-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,11-12-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,18-12-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,25-12-2015,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0878329
4182766,01-01-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1632166
4182766,08-01-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1623235
4182766,15-01-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1613154
4182766,22-01-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1619897
4182766,29-01-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1614838
4182766,05-02-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1610584
4182766,12-02-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1605306
4182766,19-02-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1604834
4182766,26-02-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1598854
4182766,04-03-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1607475
4182766,11-03-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1606874
4182766,18-03-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1605086
4182766,25-03-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.1598248
4182766,01-04-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0436349
4182766,08-04-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0431175
4182766,15-04-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0437937
4182766,22-04-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0447941
4182766,29-04-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0446763
4182766,06-05-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0441027
4182766,13-05-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0443444
4182766,20-05-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.045249
4182766,27-05-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,4.0459337
4182766,03-06-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6839619
4182766,10-06-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.683496
4182766,17-06-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6835849
4182766,24-06-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.6819317
4182766,01-07-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9074183
4182766,08-07-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9067488
4182766,15-07-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9075658
4182766,22-07-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9074295
4182766,29-07-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9072499
4182766,05-08-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9069493
4182766,12-08-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9060619
4182766,19-08-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9059031
4182766,26-08-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9065936
4182766,02-09-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9074488
4182766,09-09-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9070661
4182766,16-09-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9066441
4182766,23-09-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9059916
4182766,30-09-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,3.9060254
4182766,07-10-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,
4182766,14-10-2016,Banca Monte dei Paschi di Siena S.p.A.,IT,,
4183874,05-08-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,12-08-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,19-08-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,26-08-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,02-09-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,09-09-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,16-09-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,23-09-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,30-09-2011,Banco Popolare - Societe Cooperativa,IT,,3.2657549
4183874,07-10-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,14-10-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,21-10-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,28-10-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,04-11-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,11-11-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,18-11-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,25-11-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,02-12-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,09-12-2011,Banco Popolare - Societe Cooperativa,IT,,3.2966228
4183874,16-12-2011,Banco Popolare - Societe Cooperativa,IT,,3.2016933
4183874,23-12-2011,Banco Popolare - Societe Cooperativa,IT,,3.2016933
4183874,30-12-2011,Banco Popolare - Societe Cooperativa,IT,,3.2016933
4183874,06-01-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,13-01-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,20-01-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,27-01-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,03-02-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,10-02-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,17-02-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,24-02-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,02-03-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,09-03-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,16-03-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,23-03-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,30-03-2012,Banco Popolare - Societe Cooperativa,IT,,3.1981821
4183874,06-04-2012,Banco Popolare - Societe Cooperativa,IT,,3.1855731
4183874,13-04-2012,Banco Popolare - Societe Cooperativa,IT,,3.1855731
4183874,20-04-2012,Banco Popolare - Societe Cooperativa,IT,,3.1855731
4183874,27-04-2012,Banco Popolare - Societe Cooperativa,IT,,3.1855731
4183874,04-05-2012,Banco Popolare - Societe Cooperativa,IT,,3.1855731
4183874,11-05-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,18-05-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,25-05-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,01-06-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,08-06-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,15-06-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,22-06-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,29-06-2012,Banco Popolare - Societe Cooperativa,IT,,3.1775858
4183874,06-07-2012,Banco Popolare - Societe Cooperativa,IT,,3.2074299
4183874,13-07-2012,Banco Popolare - Societe Cooperativa,IT,,3.2074299
4183874,20-07-2012,Banco Popolare - Societe Cooperativa,IT,,3.2074299
4183874,27-07-2012,Banco Popolare - Societe Cooperativa,IT,,3.2074299
