ident,date,value,bankname,region
113830,18830,6566289419,Deutsche Bank AG,eins
113830,18837,6559680739,Deutsche Bank AG,eins
113830,18844,6557927650,Deutsche Bank AG,eins
113830,18851,6546900180,Deutsche Bank AG,eins
113830,18858,6564497835,Deutsche Bank AG,eins
113830,18865,6665177355,Deutsche Bank AG,eins
113830,18872,6729508995,Deutsche Bank AG,eins
113830,18879,6724526601,Deutsche Bank AG,eins
113830,18886,6725990260,Deutsche Bank AG,eins
113830,18893,6776753925,Deutsche Bank AG,eins
113830,18900,6844547886,Deutsche Bank AG,eins
113830,18907,7061277347,Deutsche Bank AG,eins
113830,18914,7021551569,Deutsche Bank AG,eins
113830,18921,7032881753,Deutsche Bank AG,eins
113830,18928,7033513587,Deutsche Bank AG,eins
113830,18935,7030729354,Deutsche Bank AG,eins
113830,18942,7030104667,Deutsche Bank AG,eins
113830,18949,7030201158,Deutsche Bank AG,eins
113830,18956,7057420256,Deutsche Bank AG,eins
113830,18963,7053455536,Deutsche Bank AG,eins
113830,18970,7079576853,Deutsche Bank AG,eins
113830,18977,7093943265,Deutsche Bank AG,eins
113830,18984,7497771575,Deutsche Bank AG,eins
113830,18991,7505551312,Deutsche Bank AG,eins
113830,18998,7513081240,Deutsche Bank AG,eins
113830,19005,7510972740,Deutsche Bank AG,eins
113830,19012,7508310535,Deutsche Bank AG,eins
113830,19019,7515531310,Deutsche Bank AG,eins
113830,19026,7518644530,Deutsche Bank AG,eins
113830,19033,7529483430,Deutsche Bank AG,eins
113830,19040,8373416565,Deutsche Bank AG,eins
113830,19047,8540096480,Deutsche Bank AG,eins
113830,19054,8713121260,Deutsche Bank AG,eins
113830,19061,8710998696,Deutsche Bank AG,eins
113830,19068,8705804076,Deutsche Bank AG,eins
113830,19075,8754884062,Deutsche Bank AG,eins
113830,19082,8742169413,Deutsche Bank AG,eins
113830,19089,8692929639,Deutsche Bank AG,eins
113830,19096,8702576842,Deutsche Bank AG,eins
113830,19103,8704941138,Deutsche Bank AG,eins
113830,19110,8703597757,Deutsche Bank AG,eins
113830,19117,8702105128,Deutsche Bank AG,eins
113830,19124,8760716474,Deutsche Bank AG,eins
113830,19131,8911446591,Deutsche Bank AG,eins
113830,19138,8904396535,Deutsche Bank AG,eins
113830,19145,8903677891,Deutsche Bank AG,eins
113830,19152,8950355649,Deutsche Bank AG,eins
113830,19159,8951988365,Deutsche Bank AG,eins
113830,19166,9327007345,Deutsche Bank AG,eins
113830,19173,9417463734,Deutsche Bank AG,eins
113830,19180,9406432265,Deutsche Bank AG,eins
113830,19187,9407712027,Deutsche Bank AG,eins
113830,19194,9408326343,Deutsche Bank AG,eins
113830,19201,9409450100,Deutsche Bank AG,eins
113830,19208,9491778023,Deutsche Bank AG,eins
113830,19215,9493408651,Deutsche Bank AG,eins
113830,19222,9565291566,Deutsche Bank AG,eins
113830,19229,9567933426,Deutsche Bank AG,eins
113830,19236,9869121093,Deutsche Bank AG,eins
113830,19243,9879996368,Deutsche Bank AG,eins
113830,19250,9880585919,Deutsche Bank AG,eins
113830,19257,9840385006,Deutsche Bank AG,eins
113830,19264,9812916860,Deutsche Bank AG,eins
113830,19271,9844961283,Deutsche Bank AG,eins
113830,19278,9844424271,Deutsche Bank AG,eins
113830,19285,9842036580,Deutsche Bank AG,eins
113830,19292,9838948009,Deutsche Bank AG,eins
113830,19299,9837815353,Deutsche Bank AG,eins
113830,19306,9831614755,Deutsche Bank AG,eins
113830,19313,9829837956,Deutsche Bank AG,eins
113830,19320,9830293531,Deutsche Bank AG,eins
113830,19327,9833166663,Deutsche Bank AG,eins
113830,19334,9807657033,Deutsche Bank AG,eins
113830,19341,9803159658,Deutsche Bank AG,eins
113830,19348,9807707760,Deutsche Bank AG,eins
113830,19355,9808147094,Deutsche Bank AG,eins
113830,19362,9796022377,Deutsche Bank AG,eins
113830,19369,9798457571,Deutsche Bank AG,eins
113830,19376,9782357451,Deutsche Bank AG,eins
113830,19383,9783958326,Deutsche Bank AG,eins
113830,19390,9791198474,Deutsche Bank AG,eins
113830,19397,9778621665,Deutsche Bank AG,eins
113830,19404,9725796378,Deutsche Bank AG,eins
113830,19411,9724220273,Deutsche Bank AG,eins
113830,19418,9736577326,Deutsche Bank AG,eins
113830,19425,9738521004,Deutsche Bank AG,eins
113830,19432,9761758058,Deutsche Bank AG,eins
113830,19439,9760998623,Deutsche Bank AG,eins
113830,19446,9690898350,Deutsche Bank AG,eins
113830,19453,9682556373,Deutsche Bank AG,eins
113830,19460,9695863231,Deutsche Bank AG,eins
113830,19467,9696235618,Deutsche Bank AG,eins
113830,19474,9678093041,Deutsche Bank AG,eins
113830,19481,9865564498,Deutsche Bank AG,eins
113830,19488,9867910333,Deutsche Bank AG,eins
113830,19495,9867793695,Deutsche Bank AG,eins
113830,19502,9949033704,Deutsche Bank AG,eins
113830,19509,10205023186,Deutsche Bank AG,eins
113830,19516,10200470919,Deutsche Bank AG,eins
113830,19523,10197652451,Deutsche Bank AG,eins
113830,19530,10193290244,Deutsche Bank AG,eins
113830,19537,10194100874,Deutsche Bank AG,eins
113830,19544,10190740170,Deutsche Bank AG,eins
113830,19551,10693846760,Deutsche Bank AG,eins
113830,19558,10591688725,Deutsche Bank AG,eins
113830,19565,10730179698,Deutsche Bank AG,eins
113830,19572,10665106672,Deutsche Bank AG,eins
113830,19579,10666293287,Deutsche Bank AG,eins
113830,19586,10756917461,Deutsche Bank AG,eins
113830,19593,10738494604,Deutsche Bank AG,eins
113830,19600,10745792979,Deutsche Bank AG,eins
113830,19607,10745080551,Deutsche Bank AG,eins
113830,19614,10738042613,Deutsche Bank AG,eins
113830,19621,10727294783,Deutsche Bank AG,eins
113830,19628,10729232380,Deutsche Bank AG,eins
113830,19635,10725150631,Deutsche Bank AG,eins
113830,19642,10720373206,Deutsche Bank AG,eins
113830,19649,10709507808,Deutsche Bank AG,eins
113830,19656,10815197330,Deutsche Bank AG,eins
113830,19663,10818533746,Deutsche Bank AG,eins
113830,19670,10918546096,Deutsche Bank AG,eins
113830,19677,10907448396,Deutsche Bank AG,eins
113830,19684,10907817878,Deutsche Bank AG,eins
113830,19691,10915478746,Deutsche Bank AG,eins
113830,19698,10885277110,Deutsche Bank AG,eins
113830,19705,10885225907,Deutsche Bank AG,eins
113830,19712,10883152990,Deutsche Bank AG,eins
113830,19719,10882986910,Deutsche Bank AG,eins
113830,19726,10867323431,Deutsche Bank AG,eins
113830,19733,10861426338,Deutsche Bank AG,eins
113830,19740,10860753835,Deutsche Bank AG,eins
113830,19747,10847855318,Deutsche Bank AG,eins
113830,19754,10844460235,Deutsche Bank AG,eins
113830,19761,10841365315,Deutsche Bank AG,eins
113830,19768,10846979995,Deutsche Bank AG,eins
113830,19775,10846530793,Deutsche Bank AG,eins
113830,19782,10860884070,Deutsche Bank AG,eins
113830,19789,10864274922,Deutsche Bank AG,eins
113830,19796,10867562641,Deutsche Bank AG,eins
113830,19803,10866939583,Deutsche Bank AG,eins
113830,19810,10868394327,Deutsche Bank AG,eins
113830,19817,10867110150,Deutsche Bank AG,eins
113830,19824,10868947482,Deutsche Bank AG,eins
113830,19831,10869083330,Deutsche Bank AG,eins
113830,19838,10868430711,Deutsche Bank AG,eins
113830,19845,10871336927,Deutsche Bank AG,eins
113830,19852,10873266382,Deutsche Bank AG,eins
113830,19859,10872896897,Deutsche Bank AG,eins
113830,19866,10823382276,Deutsche Bank AG,eins
113830,19873,10859817869,Deutsche Bank AG,eins
113830,19880,10745748824,Deutsche Bank AG,eins
113830,19887,10748072374,Deutsche Bank AG,eins
113830,19894,10750029814,Deutsche Bank AG,eins
113830,19901,10750953734,Deutsche Bank AG,eins
113830,19908,10749416628,Deutsche Bank AG,eins
113830,19915,10746117891,Deutsche Bank AG,eins
113830,19922,10688395244,Deutsche Bank AG,eins
113830,19929,10700656926,Deutsche Bank AG,eins
113830,19936,10704241587,Deutsche Bank AG,eins
113830,19943,10703632109,Deutsche Bank AG,eins
113830,19950,10705012089,Deutsche Bank AG,eins
113830,19957,10703394567,Deutsche Bank AG,eins
113830,19964,10704384947,Deutsche Bank AG,eins
113830,19971,10706606240,Deutsche Bank AG,eins
113830,19978,10714193300,Deutsche Bank AG,eins
113830,19985,10709679788,Deutsche Bank AG,eins
113830,19992,10710230018,Deutsche Bank AG,eins
113830,19999,10706038792,Deutsche Bank AG,eins
113830,20006,10707454713,Deutsche Bank AG,eins
113830,20013,10709186326,Deutsche Bank AG,eins
113830,20020,10719784008,Deutsche Bank AG,eins
113830,20027,10725034227,Deutsche Bank AG,eins
113830,20034,10725745568,Deutsche Bank AG,eins
113830,20041,10738503254,Deutsche Bank AG,eins
113830,20048,10872686243,Deutsche Bank AG,eins
113830,20055,10856325283,Deutsche Bank AG,eins
113830,20062,10883476007,Deutsche Bank AG,eins
113830,20069,10880994918,Deutsche Bank AG,eins
113830,20076,10894493422,Deutsche Bank AG,eins
113830,20083,10888697525,Deutsche Bank AG,eins
113830,20090,10868318764,Deutsche Bank AG,eins
113830,20097,10871467959,Deutsche Bank AG,eins
113830,20104,10870858718,Deutsche Bank AG,eins
113830,20111,10874850421,Deutsche Bank AG,eins
113830,20118,10873160685,Deutsche Bank AG,eins
113830,20125,10870442331,Deutsche Bank AG,eins
113830,20132,10869667765,Deutsche Bank AG,eins
113830,20139,12702221119,Deutsche Bank AG,eins
113830,20146,12706504947,Deutsche Bank AG,eins
113830,20153,12716461532,Deutsche Bank AG,eins
113830,20160,12709945090,Deutsche Bank AG,eins
113830,20167,12717552889,Deutsche Bank AG,eins
113830,20174,13929307464,Deutsche Bank AG,eins
113830,20181,14035899891,Deutsche Bank AG,eins
113830,20188,14034470140,Deutsche Bank AG,eins
113830,20195,14030231237,Deutsche Bank AG,eins
113830,20202,14025432722,Deutsche Bank AG,eins
113830,20209,14008450470,Deutsche Bank AG,eins
113830,20216,14016842547,Deutsche Bank AG,eins
113830,20223,14011750503,Deutsche Bank AG,eins
113830,20230,14006457648,Deutsche Bank AG,eins
113830,20237,13989715893,Deutsche Bank AG,eins
113830,20244,13978273979,Deutsche Bank AG,eins
113830,20251,13991585426,Deutsche Bank AG,eins
113830,20258,13821578607,Deutsche Bank AG,eins
113830,20265,13694751983,Deutsche Bank AG,eins
113830,20272,13692757584,Deutsche Bank AG,eins
113830,20279,13688114938,Deutsche Bank AG,eins
113830,20286,13687090876,Deutsche Bank AG,eins
113830,20293,13689599871,Deutsche Bank AG,eins
113830,20300,13682492132,Deutsche Bank AG,eins
113830,20307,13679761184,Deutsche Bank AG,eins
113830,20314,13678431574,Deutsche Bank AG,eins
113830,20321,13639484401,Deutsche Bank AG,eins
113830,20328,13624133383,Deutsche Bank AG,eins
113830,20335,13625225310,Deutsche Bank AG,eins
113830,20342,13629194699,Deutsche Bank AG,eins
113830,20349,13639868279,Deutsche Bank AG,eins
113830,20356,13641440722,Deutsche Bank AG,eins
113830,20363,13642394473,Deutsche Bank AG,eins
113830,20370,13645404972,Deutsche Bank AG,eins
113830,20377,13648541614,Deutsche Bank AG,eins
113830,20384,13649381694,Deutsche Bank AG,eins
113830,20391,13650108705,Deutsche Bank AG,eins
113830,20398,13653595435,Deutsche Bank AG,eins
113830,20405,13654654277,Deutsche Bank AG,eins
113830,20412,13747992729,Deutsche Bank AG,eins
113830,20419,13746507982,Deutsche Bank AG,eins
113830,20426,13695999227,Deutsche Bank AG,eins
113830,20433,13695276747,Deutsche Bank AG,eins
113830,20440,16480882622,Deutsche Bank AG,eins
113830,20447,16485313223,Deutsche Bank AG,eins
113830,20454,16469672344,Deutsche Bank AG,eins
113830,20461,16469169679,Deutsche Bank AG,eins
113830,20468,16469246238,Deutsche Bank AG,eins
113830,20475,16464804367,Deutsche Bank AG,eins
113830,20482,16463971000,Deutsche Bank AG,eins
113830,20489,16464231714,Deutsche Bank AG,eins
113830,20496,16462956349,Deutsche Bank AG,eins
113830,20503,16462954469,Deutsche Bank AG,eins
113830,20510,16452035315,Deutsche Bank AG,eins
113830,20517,16451384172,Deutsche Bank AG,eins
113830,20524,16452128527,Deutsche Bank AG,eins
113830,20531,16444820192,Deutsche Bank AG,eins
113830,20538,16449273291,Deutsche Bank AG,eins
113830,20545,16444286105,Deutsche Bank AG,eins
113830,20552,16460173383,Deutsche Bank AG,eins
113830,20559,16551780581,Deutsche Bank AG,eins
113830,20566,16551852007,Deutsche Bank AG,eins
113830,20573,16552432480,Deutsche Bank AG,eins
113830,20580,16553174687,Deutsche Bank AG,eins
113830,20587,16586244565,Deutsche Bank AG,eins
113830,20594,16421551890,Deutsche Bank AG,eins
113830,20601,16404756803,Deutsche Bank AG,eins
113830,20608,16405215660,Deutsche Bank AG,eins
113830,20615,16408244958,Deutsche Bank AG,eins
113830,20622,16406887589,Deutsche Bank AG,eins
113830,20629,16408596963,Deutsche Bank AG,eins
113830,20636,16405605818,Deutsche Bank AG,eins
113830,20643,16391137232,Deutsche Bank AG,eins
113830,20650,16391124614,Deutsche Bank AG,eins
113830,20657,16388986801,Deutsche Bank AG,eins
113830,20664,16385994063,Deutsche Bank AG,eins
113830,20671,16204797622,Deutsche Bank AG,eins
113830,20678,16204325258,Deutsche Bank AG,eins
113830,20685,16175485943,Deutsche Bank AG,eins
113830,20692,16176475986,Deutsche Bank AG,eins
113830,20699,16226021630,Deutsche Bank AG,eins
113876,18830,3517573243,HSBC Holdings plc,eins
113876,18837,3519203352,HSBC Holdings plc,eins
113876,18844,3516807738,HSBC Holdings plc,eins
113876,18851,3516661441,HSBC Holdings plc,eins
113876,18858,3518618784,HSBC Holdings plc,eins
113876,18865,3519782075,HSBC Holdings plc,eins
113876,18872,3520492191,HSBC Holdings plc,eins
113876,18879,3524369143,HSBC Holdings plc,eins
113876,18886,3564715032,HSBC Holdings plc,eins
113876,18893,3614313832,HSBC Holdings plc,eins
113876,18900,3615081639,HSBC Holdings plc,eins
113876,18907,3818376125,HSBC Holdings plc,eins
113876,18914,3853018594,HSBC Holdings plc,eins
113876,18921,3855463406,HSBC Holdings plc,eins
113876,18928,3857735890,HSBC Holdings plc,eins
113876,18935,3857690105,HSBC Holdings plc,eins
113876,18942,3860232915,HSBC Holdings plc,eins
113876,18949,3861823811,HSBC Holdings plc,eins
113876,18956,3860046244,HSBC Holdings plc,eins
113876,18963,3860715330,HSBC Holdings plc,eins
113876,18970,3860240855,HSBC Holdings plc,eins
113876,18977,3960855757,HSBC Holdings plc,eins
113876,18984,3983130780,HSBC Holdings plc,eins
113876,18991,4003331562,HSBC Holdings plc,eins
113876,18998,4002383910,HSBC Holdings plc,eins
113876,19005,4033419245,HSBC Holdings plc,eins
113876,19012,4034351871,HSBC Holdings plc,eins
113876,19019,4034631517,HSBC Holdings plc,eins
113876,19026,4040813196,HSBC Holdings plc,eins
113876,19033,4065334844,HSBC Holdings plc,eins
113876,19040,4132427168,HSBC Holdings plc,eins
113876,19047,4159616309,HSBC Holdings plc,eins
113876,19054,4200321331,HSBC Holdings plc,eins
113876,19061,4201455831,HSBC Holdings plc,eins
113876,19068,4201880171,HSBC Holdings plc,eins
113876,19075,4201532959,HSBC Holdings plc,eins
113876,19082,4202099918,HSBC Holdings plc,eins
113876,19089,4204245378,HSBC Holdings plc,eins
113876,19096,4236492719,HSBC Holdings plc,eins
113876,19103,4234806836,HSBC Holdings plc,eins
113876,19110,4326719452,HSBC Holdings plc,eins
113876,19117,4328403221,HSBC Holdings plc,eins
113876,19124,4324583431,HSBC Holdings plc,eins
113876,19131,4322455958,HSBC Holdings plc,eins
113876,19138,4323492771,HSBC Holdings plc,eins
113876,19145,4413381250,HSBC Holdings plc,eins
113876,19152,4465931326,HSBC Holdings plc,eins
113876,19159,4465405818,HSBC Holdings plc,eins
113876,19166,4465095285,HSBC Holdings plc,eins
113876,19173,4476901550,HSBC Holdings plc,eins
113876,19180,4479972863,HSBC Holdings plc,eins
113876,19187,4509178555,HSBC Holdings plc,eins
113876,19194,4508136978,HSBC Holdings plc,eins
113876,19201,4458751007,HSBC Holdings plc,eins
113876,19208,4460933596,HSBC Holdings plc,eins
113876,19215,4460266925,HSBC Holdings plc,eins
113876,19222,4461715130,HSBC Holdings plc,eins
113876,19229,4462860362,HSBC Holdings plc,eins
113876,19236,4462920063,HSBC Holdings plc,eins
113876,19243,4464000599,HSBC Holdings plc,eins
113876,19250,4464087357,HSBC Holdings plc,eins
113876,19257,4459649198,HSBC Holdings plc,eins
113876,19264,4460266392,HSBC Holdings plc,eins
113876,19271,4479772816,HSBC Holdings plc,eins
113876,19278,4438918544,HSBC Holdings plc,eins
113876,19285,4442235621,HSBC Holdings plc,eins
113876,19292,4440766000,HSBC Holdings plc,eins
113876,19299,4446959686,HSBC Holdings plc,eins
113876,19306,4465206650,HSBC Holdings plc,eins
113876,19313,4489455370,HSBC Holdings plc,eins
113876,19320,4490992387,HSBC Holdings plc,eins
113876,19327,4489933775,HSBC Holdings plc,eins
113876,19334,4518590984,HSBC Holdings plc,eins
113876,19341,4517429429,HSBC Holdings plc,eins
113876,19348,4516972699,HSBC Holdings plc,eins
113876,19355,4546283764,HSBC Holdings plc,eins
113876,19362,4546550151,HSBC Holdings plc,eins
113876,19369,4550838292,HSBC Holdings plc,eins
113876,19376,4554311484,HSBC Holdings plc,eins
113876,19383,4564832143,HSBC Holdings plc,eins
113876,19390,4564019702,HSBC Holdings plc,eins
113876,19397,4582360829,HSBC Holdings plc,eins
113876,19404,4577922275,HSBC Holdings plc,eins
113876,19411,4573034497,HSBC Holdings plc,eins
113876,19418,4572317460,HSBC Holdings plc,eins
113876,19425,4574214627,HSBC Holdings plc,eins
113876,19432,4571268160,HSBC Holdings plc,eins
113876,19439,4476269679,HSBC Holdings plc,eins
113876,19446,4463663785,HSBC Holdings plc,eins
113876,19453,4454906821,HSBC Holdings plc,eins
113876,19460,4451303812,HSBC Holdings plc,eins
113876,19467,4448480427,HSBC Holdings plc,eins
113876,19474,4447765861,HSBC Holdings plc,eins
113876,19481,4446266731,HSBC Holdings plc,eins
113876,19488,4445965715,HSBC Holdings plc,eins
113876,19495,4442509444,HSBC Holdings plc,eins
113876,19502,4444966856,HSBC Holdings plc,eins
113876,19509,4523136263,HSBC Holdings plc,eins
113876,19516,4571906965,HSBC Holdings plc,eins
113876,19523,4573601764,HSBC Holdings plc,eins
113876,19530,4572893355,HSBC Holdings plc,eins
113876,19537,4655327229,HSBC Holdings plc,eins
113876,19544,4649388218,HSBC Holdings plc,eins
113876,19551,4649751408,HSBC Holdings plc,eins
113876,19558,4648107066,HSBC Holdings plc,eins
113876,19565,4649691220,HSBC Holdings plc,eins
113876,19572,4680512063,HSBC Holdings plc,eins
113876,19579,4677694536,HSBC Holdings plc,eins
113876,19586,4644725934,HSBC Holdings plc,eins
113876,19593,4644609614,HSBC Holdings plc,eins
113876,19600,4643674933,HSBC Holdings plc,eins
113876,19607,4644835977,HSBC Holdings plc,eins
113876,19614,4647840612,HSBC Holdings plc,eins
113876,19621,4648411898,HSBC Holdings plc,eins
113876,19628,4648522083,HSBC Holdings plc,eins
113876,19635,4664632245,HSBC Holdings plc,eins
113876,19642,4662000830,HSBC Holdings plc,eins
113876,19649,4662578039,HSBC Holdings plc,eins
113876,19656,4663585371,HSBC Holdings plc,eins
113876,19663,4662369744,HSBC Holdings plc,eins
113876,19670,4662846197,HSBC Holdings plc,eins
113876,19677,4661138139,HSBC Holdings plc,eins
113876,19684,4660027649,HSBC Holdings plc,eins
113876,19691,4659773383,HSBC Holdings plc,eins
113876,19698,4659938737,HSBC Holdings plc,eins
113876,19705,4663961493,HSBC Holdings plc,eins
113876,19712,4661033907,HSBC Holdings plc,eins
113876,19719,4660047577,HSBC Holdings plc,eins
113876,19726,4658001647,HSBC Holdings plc,eins
113876,19733,4656878041,HSBC Holdings plc,eins
113876,19740,4650877876,HSBC Holdings plc,eins
113876,19747,4646567466,HSBC Holdings plc,eins
113876,19754,4650812764,HSBC Holdings plc,eins
113876,19761,4652274291,HSBC Holdings plc,eins
113876,19768,4652879623,HSBC Holdings plc,eins
113876,19775,4650926737,HSBC Holdings plc,eins
113876,19782,4651093923,HSBC Holdings plc,eins
113876,19789,4650304760,HSBC Holdings plc,eins
113876,19796,4652508098,HSBC Holdings plc,eins
113876,19803,4652339885,HSBC Holdings plc,eins
113876,19810,4652314127,HSBC Holdings plc,eins
113876,19817,4652922940,HSBC Holdings plc,eins
113876,19824,4653370734,HSBC Holdings plc,eins
113876,19831,4651161263,HSBC Holdings plc,eins
113876,19838,4649783237,HSBC Holdings plc,eins
113876,19845,4648782967,HSBC Holdings plc,eins
113876,19852,4649533100,HSBC Holdings plc,eins
113876,19859,4650199587,HSBC Holdings plc,eins
113876,19866,4649943894,HSBC Holdings plc,eins
113876,19873,4650397701,HSBC Holdings plc,eins
113876,19880,4673903169,HSBC Holdings plc,eins
113876,19887,4674611575,HSBC Holdings plc,eins
113876,19894,4671656463,HSBC Holdings plc,eins
113876,19901,4696882164,HSBC Holdings plc,eins
113876,19908,4772468326,HSBC Holdings plc,eins
113876,19915,4741002147,HSBC Holdings plc,eins
113876,19922,4741366126,HSBC Holdings plc,eins
113876,19929,4740405449,HSBC Holdings plc,eins
113876,19936,4740413353,HSBC Holdings plc,eins
113876,19943,4741495741,HSBC Holdings plc,eins
113876,19950,4740388510,HSBC Holdings plc,eins
113876,19957,4738364771,HSBC Holdings plc,eins
113876,19964,4738502800,HSBC Holdings plc,eins
113876,19971,4737143370,HSBC Holdings plc,eins
113876,19978,4738198322,HSBC Holdings plc,eins
113876,19985,4743258344,HSBC Holdings plc,eins
113876,19992,4744789387,HSBC Holdings plc,eins
113876,19999,4702986918,HSBC Holdings plc,eins
113876,20006,4703354943,HSBC Holdings plc,eins
113876,20013,4611181350,HSBC Holdings plc,eins
113876,20020,4612914104,HSBC Holdings plc,eins
113876,20027,4644477990,HSBC Holdings plc,eins
113876,20034,4644842704,HSBC Holdings plc,eins
113876,20041,4648923484,HSBC Holdings plc,eins
113876,20048,4647307226,HSBC Holdings plc,eins
113876,20055,4644746387,HSBC Holdings plc,eins
113876,20062,4623703003,HSBC Holdings plc,eins
113876,20069,4615628930,HSBC Holdings plc,eins
113876,20076,4615564596,HSBC Holdings plc,eins
113876,20083,4620365504,HSBC Holdings plc,eins
113876,20090,4619513300,HSBC Holdings plc,eins
113876,20097,4626104358,HSBC Holdings plc,eins
113876,20104,4624902701,HSBC Holdings plc,eins
113876,20111,4624458401,HSBC Holdings plc,eins
113876,20118,4624079303,HSBC Holdings plc,eins
113876,20125,4622972168,HSBC Holdings plc,eins
113876,20132,4619296545,HSBC Holdings plc,eins
113876,20139,4617523634,HSBC Holdings plc,eins
113876,20146,4620405645,HSBC Holdings plc,eins
113876,20153,4624732130,HSBC Holdings plc,eins
113876,20160,4619594023,HSBC Holdings plc,eins
113876,20167,4615186900,HSBC Holdings plc,eins
113876,20174,4616069358,HSBC Holdings plc,eins
113876,20181,4621522086,HSBC Holdings plc,eins
113876,20188,4617205685,HSBC Holdings plc,eins
113876,20195,4617210835,HSBC Holdings plc,eins
113876,20202,4640556527,HSBC Holdings plc,eins
113876,20209,4639416074,HSBC Holdings plc,eins
113876,20216,4637457656,HSBC Holdings plc,eins
113876,20223,4638790852,HSBC Holdings plc,eins
113876,20230,4639664412,HSBC Holdings plc,eins
113876,20237,4638673332,HSBC Holdings plc,eins
113876,20244,4638750426,HSBC Holdings plc,eins
113876,20251,4638322105,HSBC Holdings plc,eins
113876,20258,4631773181,HSBC Holdings plc,eins
113876,20265,4635423262,HSBC Holdings plc,eins
113876,20272,4637371368,HSBC Holdings plc,eins
113876,20279,4637862151,HSBC Holdings plc,eins
113876,20286,4637205474,HSBC Holdings plc,eins
113876,20293,4635037417,HSBC Holdings plc,eins
113876,20300,4634726964,HSBC Holdings plc,eins
113876,20307,4633569618,HSBC Holdings plc,eins
113876,20314,4633971370,HSBC Holdings plc,eins
113876,20321,4632725468,HSBC Holdings plc,eins
113876,20328,4633600971,HSBC Holdings plc,eins
113876,20335,4633180554,HSBC Holdings plc,eins
113876,20342,4492746080,HSBC Holdings plc,eins
113876,20349,4493663349,HSBC Holdings plc,eins
113876,20356,4444316946,HSBC Holdings plc,eins
113876,20363,4450629623,HSBC Holdings plc,eins
113876,20370,4449355688,HSBC Holdings plc,eins
113876,20377,4449857407,HSBC Holdings plc,eins
113876,20384,4448615363,HSBC Holdings plc,eins
113876,20391,4448435195,HSBC Holdings plc,eins
113876,20398,4440166565,HSBC Holdings plc,eins
113876,20405,4439966997,HSBC Holdings plc,eins
113876,20412,4441404331,HSBC Holdings plc,eins
113876,20419,4463618837,HSBC Holdings plc,eins
113876,20426,4449200856,HSBC Holdings plc,eins
113876,20433,4442903906,HSBC Holdings plc,eins
113876,20440,4441451426,HSBC Holdings plc,eins
113876,20447,4444778899,HSBC Holdings plc,eins
113876,20454,4421741014,HSBC Holdings plc,eins
113876,20461,4421401860,HSBC Holdings plc,eins
113876,20468,4408251443,HSBC Holdings plc,eins
113876,20475,4405870607,HSBC Holdings plc,eins
113876,20482,4405004744,HSBC Holdings plc,eins
113876,20489,4402513423,HSBC Holdings plc,eins
113876,20496,4404086812,HSBC Holdings plc,eins
113876,20503,4405018242,HSBC Holdings plc,eins
113876,20510,4404099145,HSBC Holdings plc,eins
113876,20517,4403939128,HSBC Holdings plc,eins
113876,20524,4408260114,HSBC Holdings plc,eins
113876,20531,4410213132,HSBC Holdings plc,eins
113876,20538,4410674707,HSBC Holdings plc,eins
113876,20545,4421653268,HSBC Holdings plc,eins
113876,20552,4421686154,HSBC Holdings plc,eins
113876,20559,4422283214,HSBC Holdings plc,eins
113876,20566,4422578255,HSBC Holdings plc,eins
113876,20573,4423061863,HSBC Holdings plc,eins
113876,20580,4422876917,HSBC Holdings plc,eins
113876,20587,4418588617,HSBC Holdings plc,eins
113876,20594,4021246693,HSBC Holdings plc,eins
113876,20601,3886583391,HSBC Holdings plc,eins
113876,20608,3885820753,HSBC Holdings plc,eins
113876,20615,3885339314,HSBC Holdings plc,eins
113876,20622,3882490337,HSBC Holdings plc,eins
113876,20629,3880576446,HSBC Holdings plc,eins
113876,20636,3878352061,HSBC Holdings plc,eins
113876,20643,3879697130,HSBC Holdings plc,eins
113876,20650,3878451312,HSBC Holdings plc,eins
113876,20657,3877690013,HSBC Holdings plc,eins
113876,20664,3877970820,HSBC Holdings plc,eins
113876,20671,3877621019,HSBC Holdings plc,eins
113876,20678,3877509791,HSBC Holdings plc,eins
113876,20685,3877446545,HSBC Holdings plc,eins
113876,20692,3876258230,HSBC Holdings plc,eins
113876,20699,3873524648,HSBC Holdings plc,eins
113904,18830,455625481,Banco Bilbao Vizcaya Argentaria,eins
113904,18837,455450481,Banco Bilbao Vizcaya Argentaria,eins
113904,18844,455642481,Banco Bilbao Vizcaya Argentaria,eins
113904,18851,455809181,Banco Bilbao Vizcaya Argentaria,eins
113904,18858,456265081,Banco Bilbao Vizcaya Argentaria,eins
113904,18865,456265081,Banco Bilbao Vizcaya Argentaria,eins
113904,18872,456265081,Banco Bilbao Vizcaya Argentaria,eins
113904,18879,456265081,Banco Bilbao Vizcaya Argentaria,eins
113904,18886,476366081,Banco Bilbao Vizcaya Argentaria,eins
113904,18893,831177081,Banco Bilbao Vizcaya Argentaria,eins
113904,18900,834143436,Banco Bilbao Vizcaya Argentaria,eins
113904,18907,834961436,Banco Bilbao Vizcaya Argentaria,eins
113904,18914,844986436,Banco Bilbao Vizcaya Argentaria,eins
113904,18921,844031436,Banco Bilbao Vizcaya Argentaria,eins
113904,18928,843237536,Banco Bilbao Vizcaya Argentaria,eins
113904,18935,843236036,Banco Bilbao Vizcaya Argentaria,eins
113904,18942,842986336,Banco Bilbao Vizcaya Argentaria,eins
